id;time;change;insert_time;fk_measurement_station_id
31303;2022-05-05 04:05:42.412415 +00:00;-1;2022-05-05 04:05:42.588203 +00:00;2
31304;2022-05-05 04:13:52.316762 +00:00;-1;2022-05-05 04:13:52.497106 +00:00;6
31305;2022-05-05 04:17:04.048594 +00:00;-1;2022-05-05 04:17:04.260567 +00:00;6
31306;2022-05-05 04:17:50.580573 +00:00;-1;2022-05-05 04:17:50.812329 +00:00;2
31307;2022-05-05 04:18:05.167926 +00:00;1;2022-05-05 04:18:05.361296 +00:00;6
31308;2022-05-05 04:19:52.429303 +00:00;1;2022-05-05 04:19:52.594688 +00:00;2
31309;2022-05-05 04:23:16.405783 +00:00;1;2022-05-05 04:23:16.561548 +00:00;2
31310;2022-05-05 04:30:14.169843 +00:00;1;2022-05-05 04:30:14.345634 +00:00;6
31311;2022-05-05 04:31:14.920136 +00:00;1;2022-05-05 04:31:15.114604 +00:00;6
31312;2022-05-05 04:35:04.617458 +00:00;1;2022-05-05 04:35:04.786619 +00:00;2
31313;2022-05-05 04:35:30.283572 +00:00;-1;2022-05-05 04:35:30.474898 +00:00;2
31314;2022-05-05 04:38:19.770945 +00:00;1;2022-05-05 04:38:19.939903 +00:00;6
31315;2022-05-05 04:40:08.302136 +00:00;1;2022-05-05 04:40:08.504069 +00:00;2
31316;2022-05-05 04:40:21.184850 +00:00;-1;2022-05-05 04:40:21.360421 +00:00;6
31317;2022-05-05 04:40:21.538154 +00:00;1;2022-05-05 04:40:21.721332 +00:00;6
31318;2022-05-05 04:42:58.898438 +00:00;1;2022-05-05 04:42:59.103174 +00:00;2
31319;2022-05-05 04:46:12.623928 +00:00;-1;2022-05-05 04:46:12.858224 +00:00;2
31320;2022-05-05 04:46:25.941865 +00:00;1;2022-05-05 04:46:26.129735 +00:00;6
31321;2022-05-05 04:48:40.321280 +00:00;1;2022-05-05 04:48:40.507593 +00:00;2
31322;2022-05-05 04:50:15.875856 +00:00;1;2022-05-05 04:50:16.057488 +00:00;2
31323;2022-05-05 04:59:35.726109 +00:00;1;2022-05-05 04:59:35.882166 +00:00;6
31324;2022-05-05 05:04:12.706346 +00:00;-1;2022-05-05 05:04:12.876838 +00:00;6
31325;2022-05-05 05:04:50.856271 +00:00;1;2022-05-05 05:04:51.295646 +00:00;6
31326;2022-05-05 05:05:26.847365 +00:00;1;2022-05-05 05:05:27.037057 +00:00;2
31327;2022-05-05 05:12:55.975452 +00:00;-1;2022-05-05 05:12:56.160536 +00:00;6
31328;2022-05-05 05:12:56.434971 +00:00;1;2022-05-05 05:12:56.615196 +00:00;6
31329;2022-05-05 05:13:46.276157 +00:00;-1;2022-05-05 05:13:46.478121 +00:00;6
31330;2022-05-05 05:14:28.727693 +00:00;-1;2022-05-05 05:14:28.914828 +00:00;6
31331;2022-05-05 05:14:45.152721 +00:00;-1;2022-05-05 05:14:45.376064 +00:00;6
31332;2022-05-05 05:15:00.936171 +00:00;-1;2022-05-05 05:15:01.106272 +00:00;6
31333;2022-05-05 05:15:03.999697 +00:00;-1;2022-05-05 05:15:04.163137 +00:00;6
31334;2022-05-05 05:15:05.110957 +00:00;-1;2022-05-05 05:15:05.314835 +00:00;6
31335;2022-05-05 05:15:13.787695 +00:00;-1;2022-05-05 05:15:13.958439 +00:00;6
31336;2022-05-05 05:15:16.275159 +00:00;-1;2022-05-05 05:15:16.428548 +00:00;6
31337;2022-05-05 05:15:17.168662 +00:00;-1;2022-05-05 05:15:17.350953 +00:00;6
31338;2022-05-05 05:15:19.269691 +00:00;1;2022-05-05 05:15:19.468230 +00:00;6
31339;2022-05-05 05:15:23.658159 +00:00;-1;2022-05-05 05:15:23.832979 +00:00;6
31340;2022-05-05 05:15:34.309519 +00:00;1;2022-05-05 05:15:34.474988 +00:00;2
31341;2022-05-05 05:15:37.366523 +00:00;-1;2022-05-05 05:15:37.573408 +00:00;6
31342;2022-05-05 05:15:40.002229 +00:00;-1;2022-05-05 05:15:40.171552 +00:00;6
31343;2022-05-05 05:15:41.400913 +00:00;-1;2022-05-05 05:15:41.586843 +00:00;6
31344;2022-05-05 05:15:41.676817 +00:00;1;2022-05-05 05:15:41.877060 +00:00;6
31345;2022-05-05 05:15:42.856943 +00:00;-1;2022-05-05 05:15:43.040326 +00:00;6
31346;2022-05-05 05:15:43.730419 +00:00;-1;2022-05-05 05:15:43.907076 +00:00;6
31347;2022-05-05 05:15:44.648072 +00:00;1;2022-05-05 05:15:44.854751 +00:00;6
31348;2022-05-05 05:15:47.919634 +00:00;1;2022-05-05 05:15:48.122972 +00:00;6
31349;2022-05-05 05:15:59.293426 +00:00;-1;2022-05-05 05:15:59.476876 +00:00;6
31350;2022-05-05 05:16:29.442466 +00:00;-1;2022-05-05 05:16:29.638591 +00:00;6
31351;2022-05-05 05:16:30.845625 +00:00;-1;2022-05-05 05:16:31.037396 +00:00;6
31352;2022-05-05 05:18:17.357058 +00:00;1;2022-05-05 05:18:17.663472 +00:00;6
31353;2022-05-05 05:18:17.696993 +00:00;1;2022-05-05 05:18:18.046368 +00:00;6
31354;2022-05-05 05:18:19.020355 +00:00;1;2022-05-05 05:18:19.285437 +00:00;6
31355;2022-05-05 05:18:19.448908 +00:00;1;2022-05-05 05:18:19.622019 +00:00;6
31356;2022-05-05 05:18:20.058371 +00:00;1;2022-05-05 05:18:20.313461 +00:00;6
31357;2022-05-05 05:18:20.558806 +00:00;-1;2022-05-05 05:18:20.743886 +00:00;6
31358;2022-05-05 05:19:33.551455 +00:00;1;2022-05-05 05:19:33.698649 +00:00;2
31359;2022-05-05 05:19:51.386013 +00:00;-1;2022-05-05 05:19:51.561292 +00:00;6
31360;2022-05-05 05:23:31.251611 +00:00;-1;2022-05-05 05:23:31.426198 +00:00;6
31361;2022-05-05 05:24:09.421432 +00:00;-1;2022-05-05 05:24:09.596685 +00:00;2
31362;2022-05-05 05:24:41.231773 +00:00;1;2022-05-05 05:24:41.389808 +00:00;2
31363;2022-05-05 05:24:55.186379 +00:00;-1;2022-05-05 05:24:55.356916 +00:00;6
31364;2022-05-05 05:27:37.588025 +00:00;1;2022-05-05 05:27:37.782990 +00:00;2
31365;2022-05-05 05:28:15.045885 +00:00;-1;2022-05-05 05:28:15.217079 +00:00;2
31366;2022-05-05 05:28:35.230078 +00:00;1;2022-05-05 05:28:35.446947 +00:00;6
31367;2022-05-05 05:28:35.562598 +00:00;1;2022-05-05 05:28:35.860318 +00:00;6
31368;2022-05-05 05:28:36.659380 +00:00;1;2022-05-05 05:28:36.908558 +00:00;6
31369;2022-05-05 05:28:42.806730 +00:00;-1;2022-05-05 05:28:42.988240 +00:00;2
31370;2022-05-05 05:28:43.655418 +00:00;-1;2022-05-05 05:28:43.851462 +00:00;2
31371;2022-05-05 05:28:44.418032 +00:00;1;2022-05-05 05:28:44.623845 +00:00;2
31372;2022-05-05 05:28:57.934293 +00:00;-1;2022-05-05 05:28:58.117670 +00:00;6
31373;2022-05-05 05:32:19.775942 +00:00;1;2022-05-05 05:32:20.014775 +00:00;2
31374;2022-05-05 05:32:30.504959 +00:00;1;2022-05-05 05:32:30.790948 +00:00;2
31375;2022-05-05 05:32:34.646657 +00:00;-1;2022-05-05 05:32:34.814938 +00:00;6
31376;2022-05-05 05:33:11.197961 +00:00;1;2022-05-05 05:33:11.482654 +00:00;2
31377;2022-05-05 05:33:13.185346 +00:00;-1;2022-05-05 05:33:13.458301 +00:00;2
31378;2022-05-05 05:33:19.603870 +00:00;1;2022-05-05 05:33:19.876729 +00:00;2
31379;2022-05-05 05:33:29.690950 +00:00;1;2022-05-05 05:33:29.970984 +00:00;2
31380;2022-05-05 05:33:44.236099 +00:00;-1;2022-05-05 05:33:44.509908 +00:00;2
31381;2022-05-05 05:34:09.257645 +00:00;-1;2022-05-05 05:34:09.531141 +00:00;2
31382;2022-05-05 05:34:16.122958 +00:00;1;2022-05-05 05:34:16.401119 +00:00;2
31383;2022-05-05 05:34:24.227925 +00:00;1;2022-05-05 05:34:24.570330 +00:00;2
31384;2022-05-05 05:34:24.819063 +00:00;1;2022-05-05 05:34:25.097286 +00:00;2
31385;2022-05-05 05:35:03.273942 +00:00;-1;2022-05-05 05:35:03.644568 +00:00;2
31386;2022-05-05 05:35:03.514603 +00:00;-1;2022-05-05 05:35:03.696665 +00:00;6
31387;2022-05-05 05:35:06.608730 +00:00;-1;2022-05-05 05:35:06.937535 +00:00;2
31388;2022-05-05 05:35:23.880891 +00:00;1;2022-05-05 05:35:24.048486 +00:00;6
31389;2022-05-05 05:35:25.836034 +00:00;1;2022-05-05 05:35:26.133027 +00:00;2
31390;2022-05-05 05:35:32.345827 +00:00;1;2022-05-05 05:35:32.559254 +00:00;2
31391;2022-05-05 05:35:33.415144 +00:00;-1;2022-05-05 05:35:33.633784 +00:00;2
31392;2022-05-05 05:35:41.669499 +00:00;1;2022-05-05 05:35:41.884861 +00:00;2
31393;2022-05-05 05:35:44.620367 +00:00;1;2022-05-05 05:35:44.774860 +00:00;2
31394;2022-05-05 05:35:54.101204 +00:00;-1;2022-05-05 05:35:54.282373 +00:00;2
31395;2022-05-05 05:36:38.653816 +00:00;1;2022-05-05 05:36:38.819223 +00:00;6
31396;2022-05-05 05:36:48.815872 +00:00;1;2022-05-05 05:36:48.996445 +00:00;6
31397;2022-05-05 05:36:49.274117 +00:00;1;2022-05-05 05:36:49.450707 +00:00;6
31398;2022-05-05 05:36:55.004211 +00:00;-1;2022-05-05 05:36:55.172042 +00:00;6
31399;2022-05-05 05:37:04.820126 +00:00;-1;2022-05-05 05:37:04.987340 +00:00;6
31400;2022-05-05 05:37:13.683926 +00:00;-1;2022-05-05 05:37:13.852713 +00:00;6
31401;2022-05-05 05:38:27.347809 +00:00;1;2022-05-05 05:38:27.534921 +00:00;6
31402;2022-05-05 05:38:52.600870 +00:00;1;2022-05-05 05:38:52.776679 +00:00;2
31403;2022-05-05 05:39:05.967409 +00:00;-1;2022-05-05 05:39:06.433878 +00:00;2
31404;2022-05-05 05:41:57.227546 +00:00;1;2022-05-05 05:41:57.450482 +00:00;6
31405;2022-05-05 05:42:11.455323 +00:00;-1;2022-05-05 05:42:12.022094 +00:00;2
31406;2022-05-05 05:42:42.970206 +00:00;-1;2022-05-05 05:42:43.339656 +00:00;6
31407;2022-05-05 05:42:55.747580 +00:00;-1;2022-05-05 05:42:56.236865 +00:00;2
31408;2022-05-05 05:43:28.851338 +00:00;1;2022-05-05 05:43:29.033557 +00:00;6
31409;2022-05-05 05:43:51.145641 +00:00;1;2022-05-05 05:43:51.370806 +00:00;2
31410;2022-05-05 05:44:09.684972 +00:00;1;2022-05-05 05:44:09.874536 +00:00;6
31411;2022-05-05 05:44:10.656360 +00:00;1;2022-05-05 05:44:10.839884 +00:00;6
31412;2022-05-05 05:44:27.635625 +00:00;1;2022-05-05 05:44:28.106575 +00:00;2
31413;2022-05-05 05:44:41.380124 +00:00;-1;2022-05-05 05:44:41.659061 +00:00;2
31414;2022-05-05 05:44:59.695592 +00:00;1;2022-05-05 05:44:59.824523 +00:00;2
31415;2022-05-05 05:45:48.357736 +00:00;1;2022-05-05 05:45:48.613606 +00:00;2
31416;2022-05-05 05:45:56.606664 +00:00;1;2022-05-05 05:45:56.809537 +00:00;6
31417;2022-05-05 05:46:09.591056 +00:00;1;2022-05-05 05:46:09.869751 +00:00;6
31418;2022-05-05 05:46:11.856545 +00:00;-1;2022-05-05 05:46:12.123609 +00:00;6
31419;2022-05-05 05:46:52.331975 +00:00;-1;2022-05-05 05:46:52.960916 +00:00;2
31420;2022-05-05 05:46:59.068507 +00:00;-1;2022-05-05 05:46:59.266584 +00:00;2
31421;2022-05-05 05:47:32.995510 +00:00;1;2022-05-05 05:47:33.170229 +00:00;6
31422;2022-05-05 05:48:46.579003 +00:00;-1;2022-05-05 05:48:46.782915 +00:00;6
31423;2022-05-05 05:49:07.157353 +00:00;-1;2022-05-05 05:49:07.316833 +00:00;6
31424;2022-05-05 05:49:36.512034 +00:00;1;2022-05-05 05:49:36.686875 +00:00;6
31425;2022-05-05 05:49:46.972160 +00:00;1;2022-05-05 05:49:47.136107 +00:00;6
31426;2022-05-05 05:49:55.300213 +00:00;1;2022-05-05 05:49:55.416390 +00:00;2
31427;2022-05-05 05:49:59.522351 +00:00;-1;2022-05-05 05:49:59.713817 +00:00;6
31428;2022-05-05 05:52:03.896637 +00:00;1;2022-05-05 05:52:04.050011 +00:00;6
31429;2022-05-05 05:52:41.176310 +00:00;1;2022-05-05 05:52:41.349070 +00:00;6
31430;2022-05-05 05:52:42.057096 +00:00;-1;2022-05-05 05:52:42.377935 +00:00;6
31431;2022-05-05 05:53:34.144184 +00:00;-1;2022-05-05 05:53:34.297758 +00:00;2
31432;2022-05-05 05:53:56.181022 +00:00;1;2022-05-05 05:53:56.341829 +00:00;2
31433;2022-05-05 05:54:25.173835 +00:00;1;2022-05-05 05:54:25.359831 +00:00;6
31434;2022-05-05 05:54:31.250607 +00:00;-1;2022-05-05 05:54:31.460068 +00:00;6
31435;2022-05-05 05:54:58.184026 +00:00;1;2022-05-05 05:54:58.372047 +00:00;6
31436;2022-05-05 05:56:03.074986 +00:00;1;2022-05-05 05:56:03.295260 +00:00;6
31437;2022-05-05 05:57:04.754946 +00:00;-1;2022-05-05 05:57:04.961807 +00:00;6
31438;2022-05-05 05:57:29.415876 +00:00;1;2022-05-05 05:57:29.633842 +00:00;6
31439;2022-05-05 05:59:51.492664 +00:00;-1;2022-05-05 05:59:51.642239 +00:00;2
31440;2022-05-05 06:01:08.729378 +00:00;1;2022-05-05 06:01:08.913262 +00:00;6
31441;2022-05-05 06:01:09.378911 +00:00;-1;2022-05-05 06:01:09.532698 +00:00;6
31442;2022-05-05 06:01:12.271303 +00:00;1;2022-05-05 06:01:12.435914 +00:00;6
31443;2022-05-05 06:01:13.061349 +00:00;-1;2022-05-05 06:01:13.232277 +00:00;6
31444;2022-05-05 06:01:14.260059 +00:00;-1;2022-05-05 06:01:14.456668 +00:00;6
31445;2022-05-05 06:01:17.239221 +00:00;1;2022-05-05 06:01:17.426157 +00:00;6
31446;2022-05-05 06:01:18.510130 +00:00;1;2022-05-05 06:01:18.697920 +00:00;6
31447;2022-05-05 06:01:20.091269 +00:00;1;2022-05-05 06:01:20.286242 +00:00;6
31448;2022-05-05 06:01:23.949711 +00:00;1;2022-05-05 06:01:24.139363 +00:00;6
31449;2022-05-05 06:01:24.890889 +00:00;1;2022-05-05 06:01:25.109331 +00:00;6
31450;2022-05-05 06:01:26.602986 +00:00;1;2022-05-05 06:01:26.790242 +00:00;6
31451;2022-05-05 06:01:34.964738 +00:00;-1;2022-05-05 06:01:35.164973 +00:00;6
31452;2022-05-05 06:01:36.332824 +00:00;1;2022-05-05 06:01:36.507656 +00:00;6
31453;2022-05-05 06:01:40.366155 +00:00;1;2022-05-05 06:01:40.524085 +00:00;6
31454;2022-05-05 06:01:40.634554 +00:00;1;2022-05-05 06:01:40.819891 +00:00;6
31455;2022-05-05 06:01:49.463650 +00:00;1;2022-05-05 06:01:49.666508 +00:00;6
31456;2022-05-05 06:02:08.793626 +00:00;-1;2022-05-05 06:02:09.018145 +00:00;2
31457;2022-05-05 06:02:09.703658 +00:00;-1;2022-05-05 06:02:09.849963 +00:00;2
31458;2022-05-05 06:02:11.169829 +00:00;-1;2022-05-05 06:02:11.372642 +00:00;2
31459;2022-05-05 06:02:14.154455 +00:00;-1;2022-05-05 06:02:14.325923 +00:00;2
31460;2022-05-05 06:02:15.626115 +00:00;-1;2022-05-05 06:02:15.835829 +00:00;2
31461;2022-05-05 06:02:16.591258 +00:00;-1;2022-05-05 06:02:16.753993 +00:00;2
31462;2022-05-05 06:02:19.235402 +00:00;-1;2022-05-05 06:02:19.490327 +00:00;2
31463;2022-05-05 06:02:20.213530 +00:00;1;2022-05-05 06:02:20.463716 +00:00;2
31464;2022-05-05 06:02:21.131985 +00:00;-1;2022-05-05 06:02:21.441956 +00:00;2
31465;2022-05-05 06:02:22.574320 +00:00;1;2022-05-05 06:02:22.733876 +00:00;2
31466;2022-05-05 06:02:24.397032 +00:00;-1;2022-05-05 06:02:24.574409 +00:00;2
31467;2022-05-05 06:02:40.808431 +00:00;1;2022-05-05 06:02:40.983425 +00:00;2
31468;2022-05-05 06:02:46.786516 +00:00;1;2022-05-05 06:02:46.948442 +00:00;2
31469;2022-05-05 06:02:59.925548 +00:00;-1;2022-05-05 06:03:00.065097 +00:00;2
31470;2022-05-05 06:03:09.196815 +00:00;1;2022-05-05 06:03:09.364981 +00:00;2
31471;2022-05-05 06:03:16.075758 +00:00;-1;2022-05-05 06:03:16.230226 +00:00;2
31472;2022-05-05 06:03:25.814310 +00:00;1;2022-05-05 06:03:26.048526 +00:00;6
31473;2022-05-05 06:03:26.138655 +00:00;-1;2022-05-05 06:03:26.322806 +00:00;6
31474;2022-05-05 06:03:31.780612 +00:00;1;2022-05-05 06:03:31.939861 +00:00;2
31475;2022-05-05 06:03:50.775898 +00:00;1;2022-05-05 06:03:50.935846 +00:00;2
31476;2022-05-05 06:03:57.953131 +00:00;-1;2022-05-05 06:03:58.145750 +00:00;2
31477;2022-05-05 06:04:40.628944 +00:00;-1;2022-05-05 06:04:40.760302 +00:00;2
31478;2022-05-05 06:05:06.060817 +00:00;-1;2022-05-05 06:05:06.242252 +00:00;2
31479;2022-05-05 06:05:08.121806 +00:00;1;2022-05-05 06:05:08.309525 +00:00;6
31480;2022-05-05 06:05:22.583609 +00:00;-1;2022-05-05 06:05:22.774011 +00:00;2
31481;2022-05-05 06:06:08.073866 +00:00;1;2022-05-05 06:06:08.207924 +00:00;2
31482;2022-05-05 06:06:09.078780 +00:00;1;2022-05-05 06:06:09.243851 +00:00;2
31483;2022-05-05 06:06:09.813560 +00:00;1;2022-05-05 06:06:09.963113 +00:00;2
31484;2022-05-05 06:06:12.245964 +00:00;1;2022-05-05 06:06:12.421784 +00:00;2
31485;2022-05-05 06:06:13.109756 +00:00;1;2022-05-05 06:06:13.248046 +00:00;2
31486;2022-05-05 06:06:14.500388 +00:00;1;2022-05-05 06:06:14.672384 +00:00;2
31487;2022-05-05 06:07:03.007144 +00:00;-1;2022-05-05 06:07:03.177852 +00:00;6
31488;2022-05-05 06:07:04.197351 +00:00;-1;2022-05-05 06:07:04.400493 +00:00;6
31489;2022-05-05 06:07:10.273905 +00:00;-1;2022-05-05 06:07:10.466449 +00:00;6
31490;2022-05-05 06:07:11.683051 +00:00;-1;2022-05-05 06:07:11.870071 +00:00;6
31491;2022-05-05 06:07:12.433206 +00:00;-1;2022-05-05 06:07:12.628135 +00:00;6
31492;2022-05-05 06:07:28.544284 +00:00;-1;2022-05-05 06:07:28.724168 +00:00;6
31493;2022-05-05 06:07:29.695258 +00:00;-1;2022-05-05 06:07:29.900619 +00:00;6
31494;2022-05-05 06:07:30.304958 +00:00;-1;2022-05-05 06:07:30.477045 +00:00;2
31495;2022-05-05 06:07:31.792542 +00:00;-1;2022-05-05 06:07:32.000299 +00:00;6
31496;2022-05-05 06:07:34.787798 +00:00;-1;2022-05-05 06:07:35.030823 +00:00;6
31497;2022-05-05 06:07:36.068568 +00:00;-1;2022-05-05 06:07:37.325571 +00:00;6
31498;2022-05-05 06:07:45.480331 +00:00;-1;2022-05-05 06:07:45.645593 +00:00;6
31499;2022-05-05 06:08:01.521436 +00:00;-1;2022-05-05 06:08:01.739975 +00:00;6
31500;2022-05-05 06:08:21.046899 +00:00;1;2022-05-05 06:08:21.201049 +00:00;2
31501;2022-05-05 06:08:48.397607 +00:00;-1;2022-05-05 06:08:49.588756 +00:00;2
31502;2022-05-05 06:08:53.470710 +00:00;1;2022-05-05 06:08:53.638255 +00:00;2
31503;2022-05-05 06:08:56.075313 +00:00;1;2022-05-05 06:08:56.221034 +00:00;6
31504;2022-05-05 06:09:04.782436 +00:00;1;2022-05-05 06:09:04.976211 +00:00;6
31505;2022-05-05 06:09:06.004950 +00:00;1;2022-05-05 06:09:06.306170 +00:00;6
31506;2022-05-05 06:09:07.134212 +00:00;-1;2022-05-05 06:09:07.339605 +00:00;6
31507;2022-05-05 06:09:07.469117 +00:00;1;2022-05-05 06:09:07.656496 +00:00;6
31508;2022-05-05 06:09:09.081259 +00:00;-1;2022-05-05 06:09:09.309526 +00:00;6
31509;2022-05-05 06:09:09.607446 +00:00;-1;2022-05-05 06:09:09.782189 +00:00;6
31510;2022-05-05 06:09:10.059705 +00:00;1;2022-05-05 06:09:10.237022 +00:00;6
31511;2022-05-05 06:09:14.774948 +00:00;1;2022-05-05 06:09:14.958417 +00:00;6
31512;2022-05-05 06:09:15.899889 +00:00;-1;2022-05-05 06:09:16.158458 +00:00;2
31513;2022-05-05 06:09:16.174394 +00:00;1;2022-05-05 06:09:16.328309 +00:00;2
31514;2022-05-05 06:09:16.837635 +00:00;1;2022-05-05 06:09:17.018074 +00:00;2
31515;2022-05-05 06:09:29.158334 +00:00;-1;2022-05-05 06:09:29.378917 +00:00;6
31516;2022-05-05 06:09:34.821673 +00:00;-1;2022-05-05 06:09:35.045525 +00:00;6
31517;2022-05-05 06:09:36.486444 +00:00;-1;2022-05-05 06:09:36.677110 +00:00;6
31518;2022-05-05 06:09:37.787197 +00:00;-1;2022-05-05 06:09:37.956617 +00:00;6
31519;2022-05-05 06:09:38.052207 +00:00;1;2022-05-05 06:09:38.271525 +00:00;6
31520;2022-05-05 06:09:38.374138 +00:00;1;2022-05-05 06:09:38.557870 +00:00;6
31521;2022-05-05 06:09:41.524567 +00:00;-1;2022-05-05 06:09:41.714533 +00:00;6
31522;2022-05-05 06:09:44.035238 +00:00;1;2022-05-05 06:09:44.278908 +00:00;6
31523;2022-05-05 06:10:00.631514 +00:00;-1;2022-05-05 06:10:00.827869 +00:00;6
31524;2022-05-05 06:10:04.121691 +00:00;1;2022-05-05 06:10:04.323065 +00:00;6
31525;2022-05-05 06:10:09.017764 +00:00;-1;2022-05-05 06:10:09.204442 +00:00;6
31526;2022-05-05 06:10:24.029494 +00:00;-1;2022-05-05 06:10:24.256995 +00:00;6
31527;2022-05-05 06:10:27.595292 +00:00;-1;2022-05-05 06:10:27.788175 +00:00;6
31528;2022-05-05 06:10:31.824545 +00:00;-1;2022-05-05 06:10:31.987777 +00:00;6
31529;2022-05-05 06:10:33.639191 +00:00;-1;2022-05-05 06:10:33.795465 +00:00;6
31530;2022-05-05 06:10:50.102893 +00:00;1;2022-05-05 06:10:50.298931 +00:00;6
31531;2022-05-05 06:10:51.621068 +00:00;-1;2022-05-05 06:10:51.824806 +00:00;6
31532;2022-05-05 06:10:56.951270 +00:00;-1;2022-05-05 06:10:57.232671 +00:00;6
31533;2022-05-05 06:11:03.361303 +00:00;1;2022-05-05 06:11:03.602598 +00:00;6
31534;2022-05-05 06:11:06.653252 +00:00;-1;2022-05-05 06:11:06.922128 +00:00;6
31535;2022-05-05 06:11:08.317563 +00:00;-1;2022-05-05 06:11:08.523892 +00:00;6
31536;2022-05-05 06:11:10.411984 +00:00;-1;2022-05-05 06:11:10.581744 +00:00;6
31537;2022-05-05 06:11:11.134250 +00:00;1;2022-05-05 06:11:11.316278 +00:00;6
31538;2022-05-05 06:11:19.917849 +00:00;-1;2022-05-05 06:11:20.076363 +00:00;6
31539;2022-05-05 06:11:22.770533 +00:00;-1;2022-05-05 06:11:22.940185 +00:00;6
31540;2022-05-05 06:11:24.660784 +00:00;-1;2022-05-05 06:11:24.821968 +00:00;2
31541;2022-05-05 06:11:26.101305 +00:00;-1;2022-05-05 06:11:26.272776 +00:00;6
31542;2022-05-05 06:11:29.584721 +00:00;1;2022-05-05 06:11:29.808816 +00:00;6
31543;2022-05-05 06:11:30.738076 +00:00;1;2022-05-05 06:11:30.904362 +00:00;6
31544;2022-05-05 06:11:33.117300 +00:00;-1;2022-05-05 06:11:33.308250 +00:00;6
31545;2022-05-05 06:11:37.159970 +00:00;1;2022-05-05 06:11:37.348056 +00:00;6
31546;2022-05-05 06:11:39.205084 +00:00;1;2022-05-05 06:11:39.421579 +00:00;6
31547;2022-05-05 06:11:42.188480 +00:00;-1;2022-05-05 06:11:42.375908 +00:00;6
31548;2022-05-05 06:11:42.853360 +00:00;1;2022-05-05 06:11:43.053137 +00:00;6
31549;2022-05-05 06:11:44.355537 +00:00;1;2022-05-05 06:11:44.664374 +00:00;6
31550;2022-05-05 06:11:44.892958 +00:00;1;2022-05-05 06:11:45.067565 +00:00;6
31551;2022-05-05 06:11:45.153305 +00:00;1;2022-05-05 06:11:45.368086 +00:00;6
31552;2022-05-05 06:11:46.337405 +00:00;-1;2022-05-05 06:11:46.522631 +00:00;6
31553;2022-05-05 06:11:47.090416 +00:00;1;2022-05-05 06:11:47.283964 +00:00;6
31554;2022-05-05 06:11:53.318929 +00:00;1;2022-05-05 06:11:53.459781 +00:00;2
31555;2022-05-05 06:11:54.512941 +00:00;1;2022-05-05 06:11:54.663809 +00:00;2
31556;2022-05-05 06:11:56.441626 +00:00;-1;2022-05-05 06:11:56.621020 +00:00;6
31557;2022-05-05 06:11:58.271077 +00:00;-1;2022-05-05 06:11:58.440292 +00:00;6
31558;2022-05-05 06:12:25.737588 +00:00;1;2022-05-05 06:12:25.898111 +00:00;2
31559;2022-05-05 06:12:47.646124 +00:00;-1;2022-05-05 06:12:47.846142 +00:00;6
31560;2022-05-05 06:12:51.887010 +00:00;-1;2022-05-05 06:12:52.110470 +00:00;6
31561;2022-05-05 06:13:06.618080 +00:00;1;2022-05-05 06:13:06.820286 +00:00;6
31562;2022-05-05 06:13:08.338377 +00:00;1;2022-05-05 06:13:08.514515 +00:00;6
31563;2022-05-05 06:13:08.966642 +00:00;1;2022-05-05 06:13:09.158437 +00:00;6
31564;2022-05-05 06:13:15.179163 +00:00;-1;2022-05-05 06:13:15.456396 +00:00;6
31565;2022-05-05 06:13:17.705290 +00:00;1;2022-05-05 06:13:17.888673 +00:00;6
31566;2022-05-05 06:13:20.939563 +00:00;-1;2022-05-05 06:13:21.125953 +00:00;6
31567;2022-05-05 06:13:37.792758 +00:00;-1;2022-05-05 06:13:38.004263 +00:00;6
31568;2022-05-05 06:13:57.277747 +00:00;-1;2022-05-05 06:13:57.722007 +00:00;6
31569;2022-05-05 06:13:59.774909 +00:00;1;2022-05-05 06:13:59.996711 +00:00;6
31570;2022-05-05 06:14:25.573096 +00:00;-1;2022-05-05 06:14:25.811794 +00:00;6
31571;2022-05-05 06:14:36.668191 +00:00;-1;2022-05-05 06:14:36.843358 +00:00;6
31572;2022-05-05 06:15:26.109842 +00:00;-1;2022-05-05 06:15:26.331927 +00:00;6
31573;2022-05-05 06:15:36.300958 +00:00;1;2022-05-05 06:15:36.524524 +00:00;6
31574;2022-05-05 06:15:45.444887 +00:00;1;2022-05-05 06:15:46.197806 +00:00;6
31575;2022-05-05 06:16:01.067519 +00:00;1;2022-05-05 06:16:01.268623 +00:00;6
31576;2022-05-05 06:16:03.357481 +00:00;1;2022-05-05 06:16:03.574588 +00:00;6
31577;2022-05-05 06:16:05.054523 +00:00;-1;2022-05-05 06:16:05.237464 +00:00;6
31578;2022-05-05 06:16:14.220848 +00:00;-1;2022-05-05 06:16:14.380177 +00:00;6
31579;2022-05-05 06:16:15.207159 +00:00;1;2022-05-05 06:16:15.392719 +00:00;6
31580;2022-05-05 06:16:15.617567 +00:00;-1;2022-05-05 06:16:15.830010 +00:00;6
31581;2022-05-05 06:16:17.380289 +00:00;1;2022-05-05 06:16:17.584520 +00:00;6
31582;2022-05-05 06:16:19.857313 +00:00;-1;2022-05-05 06:16:20.030603 +00:00;6
31583;2022-05-05 06:16:20.559616 +00:00;1;2022-05-05 06:16:20.771946 +00:00;6
31584;2022-05-05 06:16:21.376320 +00:00;1;2022-05-05 06:16:21.566251 +00:00;6
